state,action,next_state,probability,count
front=far|left=too_close|right=far|back=near,Move-Forward,front=near|left=too_close|right=far|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Move-Forward,front=mid|left=too_close|right=far|back=near,0.106667,0
front=far|left=too_close|right=far|back=near,Move-Forward,front=far|left=too_close|right=mid|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Move-Forward,front=far|left=too_close|right=far|back=near,0.72,0
front=far|left=too_close|right=far|back=near,Move-Forward,front=far|left=ideal|right=far|back=near,0.12,0
front=far|left=too_close|right=far|back=near,Slight-Right-Turn,front=near|left=too_close|right=far|back=near,0.026667,2
front=far|left=too_close|right=far|back=near,Slight-Right-Turn,front=mid|left=too_close|right=far|back=near,0.106667,8
front=far|left=too_close|right=far|back=near,Slight-Right-Turn,front=far|left=too_close|right=mid|back=near,0.026667,2
front=far|left=too_close|right=far|back=near,Slight-Right-Turn,front=far|left=too_close|right=far|back=near,0.72,54
front=far|left=too_close|right=far|back=near,Slight-Right-Turn,front=far|left=ideal|right=far|back=near,0.12,9
front=far|left=too_close|right=far|back=near,Sharp-Right-Turn,front=near|left=too_close|right=far|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Sharp-Right-Turn,front=mid|left=too_close|right=far|back=near,0.106667,0
front=far|left=too_close|right=far|back=near,Sharp-Right-Turn,front=far|left=too_close|right=mid|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Sharp-Right-Turn,front=far|left=too_close|right=far|back=near,0.72,0
front=far|left=too_close|right=far|back=near,Sharp-Right-Turn,front=far|left=ideal|right=far|back=near,0.12,0
front=far|left=too_close|right=far|back=near,Slight-Left-Turn,front=near|left=too_close|right=far|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Slight-Left-Turn,front=mid|left=too_close|right=far|back=near,0.106667,0
front=far|left=too_close|right=far|back=near,Slight-Left-Turn,front=far|left=too_close|right=mid|back=near,0.026667,0
front=far|left=too_close|right=far|back=near,Slight-Left-Turn,front=far|left=too_close|right=far|back=near,0.72,0
front=far|left=too_close|right=far|back=near,Slight-Left-Turn,front=far|left=ideal|right=far|back=near,0.12,0
front=far|left=too_close|right=far|back=far,Move-Forward,front=far|left=ideal|right=far|back=far,1.0,1
front=far|left=too_close|right=far|back=far,Slight-Right-Turn,front=near|left=too_close|right=far|back=far,0.037037,1
front=far|left=too_close|right=far|back=far,Slight-Right-Turn,front=far|left=too_close|right=mid|back=far,0.185185,5
front=far|left=too_close|right=far|back=far,Slight-Right-Turn,front=far|left=too_close|right=far|back=far,0.777778,21
front=far|left=too_close|right=far|back=far,Sharp-Right-Turn,front=near|left=too_close|right=far|back=far,0.035714,0
front=far|left=too_close|right=far|back=far,Sharp-Right-Turn,front=far|left=too_close|right=mid|back=far,0.178571,0
front=far|left=too_close|right=far|back=far,Sharp-Right-Turn,front=far|left=too_close|right=far|back=far,0.75,0
front=far|left=too_close|right=far|back=far,Sharp-Right-Turn,front=far|left=ideal|right=far|back=far,0.035714,0
front=far|left=too_close|right=far|back=far,Slight-Left-Turn,front=near|left=too_close|right=far|back=far,0.035714,0
front=far|left=too_close|right=far|back=far,Slight-Left-Turn,front=far|left=too_close|right=mid|back=far,0.178571,0
front=far|left=too_close|right=far|back=far,Slight-Left-Turn,front=far|left=too_close|right=far|back=far,0.75,0
front=far|left=too_close|right=far|back=far,Slight-Left-Turn,front=far|left=ideal|right=far|back=far,0.035714,0
front=far|left=ideal|right=near|back=near,Move-Forward,front=far|left=ideal|right=near|back=near,1.0,0
front=far|left=ideal|right=near|back=near,Slight-Right-Turn,front=far|left=ideal|right=near|back=near,1.0,0
front=far|left=ideal|right=near|back=near,Sharp-Right-Turn,front=far|left=ideal|right=near|back=near,1.0,0
front=far|left=ideal|right=near|back=near,Slight-Left-Turn,front=far|left=ideal|right=near|back=near,1.0,0
front=far|left=ideal|right=near|back=far,Move-Forward,front=far|left=ideal|right=near|back=far,1.0,0
front=far|left=ideal|right=near|back=far,Slight-Right-Turn,front=far|left=ideal|right=near|back=far,1.0,0
front=far|left=ideal|right=near|back=far,Sharp-Right-Turn,front=far|left=ideal|right=near|back=far,1.0,0
front=far|left=ideal|right=near|back=far,Slight-Left-Turn,front=far|left=ideal|right=near|back=far,1.0,0
front=far|left=ideal|right=mid|back=near,Move-Forward,front=near|left=ideal|right=mid|back=near,0.035608,12
front=far|left=ideal|right=mid|back=near,Move-Forward,front=near|left=ideal|right=far|back=near,0.002967,1
front=far|left=ideal|right=mid|back=near,Move-Forward,front=mid|left=ideal|right=mid|back=near,0.05638,19
front=far|left=ideal|right=mid|back=near,Move-Forward,front=far|left=too_close|right=mid|back=near,0.008902,3
front=far|left=ideal|right=mid|back=near,Move-Forward,front=far|left=ideal|right=mid|back=near,0.863501,291
front=far|left=ideal|right=mid|back=near,Move-Forward,front=far|left=ideal|right=mid|back=far,0.020772,7
front=far|left=ideal|right=mid|back=near,Move-Forward,front=far|left=ideal|right=far|back=near,0.008902,3
front=far|left=ideal|right=mid|back=near,Move-Forward,front=far|left=ideal|right=far|back=far,0.002967,1
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=near|left=ideal|right=mid|back=near,0.035608,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=near|left=ideal|right=far|back=near,0.002967,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=mid|left=ideal|right=mid|back=near,0.05638,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=far|left=too_close|right=mid|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=far|left=ideal|right=mid|back=near,0.863501,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=far|left=ideal|right=mid|back=far,0.020772,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=far|left=ideal|right=far|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Slight-Right-Turn,front=far|left=ideal|right=far|back=far,0.002967,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=near|left=ideal|right=mid|back=near,0.035608,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=near|left=ideal|right=far|back=near,0.002967,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=mid|left=ideal|right=mid|back=near,0.05638,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=far|left=too_close|right=mid|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=near,0.863501,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=far,0.020772,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=far|left=ideal|right=far|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Sharp-Right-Turn,front=far|left=ideal|right=far|back=far,0.002967,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=near|left=ideal|right=mid|back=near,0.035608,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=near|left=ideal|right=far|back=near,0.002967,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=mid|left=ideal|right=mid|back=near,0.05638,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=far|left=too_close|right=mid|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=far|left=ideal|right=mid|back=near,0.863501,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=far|left=ideal|right=mid|back=far,0.020772,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=far|left=ideal|right=far|back=near,0.008902,0
front=far|left=ideal|right=mid|back=near,Slight-Left-Turn,front=far|left=ideal|right=far|back=far,0.002967,0
front=far|left=ideal|right=mid|back=far,Move-Forward,front=near|left=too_close|right=mid|back=far,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=near|left=ideal|right=mid|back=far,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=mid|left=ideal|right=mid|back=near,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=mid|left=ideal|right=mid|back=far,0.030534,4
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=too_close|right=mid|back=far,0.091603,12
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=ideal|right=mid|back=near,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=ideal|right=mid|back=far,0.80916,106
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=ideal|right=far|back=near,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=ideal|right=far|back=far,0.007634,1
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=far|right=mid|back=far,0.015267,2
front=far|left=ideal|right=mid|back=far,Move-Forward,front=far|left=lost|right=mid|back=far,0.007634,1
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=near|left=too_close|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=near|left=ideal|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=mid|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.030534,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=too_close|right=mid|back=far,0.091603,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=mid|back=far,0.80916,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=far|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=far|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=far|right=mid|back=far,0.015267,0
front=far|left=ideal|right=mid|back=far,Slight-Right-Turn,front=far|left=lost|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=near|left=too_close|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=near|left=ideal|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.030534,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=too_close|right=mid|back=far,0.091603,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=far,0.80916,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=far|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=far|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=far|right=mid|back=far,0.015267,0
front=far|left=ideal|right=mid|back=far,Sharp-Right-Turn,front=far|left=lost|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=near|left=too_close|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=near|left=ideal|right=mid|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=mid|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=mid|left=ideal|right=mid|back=far,0.030534,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=too_close|right=mid|back=far,0.091603,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=mid|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=mid|back=far,0.80916,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=far|back=near,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=far|back=far,0.007634,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=far|right=mid|back=far,0.015267,0
front=far|left=ideal|right=mid|back=far,Slight-Left-Turn,front=far|left=lost|right=mid|back=far,0.007634,0
front=far|left=ideal|right=far|back=near,Move-Forward,front=near|left=too_close|right=far|back=near,0.010417,1
front=far|left=ideal|right=far|back=near,Move-Forward,front=mid|left=ideal|right=far|back=near,0.041667,4
front=far|left=ideal|right=far|back=near,Move-Forward,front=mid|left=ideal|right=far|back=far,0.010417,1
front=far|left=ideal|right=far|back=near,Move-Forward,front=far|left=too_close|right=far|back=near,0.083333,8
front=far|left=ideal|right=far|back=near,Move-Forward,front=far|left=ideal|right=mid|back=near,0.0625,6
front=far|left=ideal|right=far|back=near,Move-Forward,front=far|left=ideal|right=far|back=near,0.78125,75
front=far|left=ideal|right=far|back=near,Move-Forward,front=far|left=ideal|right=far|back=far,0.010417,1
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=near|left=too_close|right=far|back=near,0.010417,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=mid|left=ideal|right=far|back=near,0.041667,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=mid|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=far|left=too_close|right=far|back=near,0.083333,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=far|left=ideal|right=mid|back=near,0.0625,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=far|left=ideal|right=far|back=near,0.78125,0
front=far|left=ideal|right=far|back=near,Slight-Right-Turn,front=far|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=near|left=too_close|right=far|back=near,0.010417,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=mid|left=ideal|right=far|back=near,0.041667,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=mid|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=far|left=too_close|right=far|back=near,0.083333,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=near,0.0625,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=far|left=ideal|right=far|back=near,0.78125,0
front=far|left=ideal|right=far|back=near,Sharp-Right-Turn,front=far|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=near|left=too_close|right=far|back=near,0.010417,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=mid|left=ideal|right=far|back=near,0.041667,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=mid|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=far|left=too_close|right=far|back=near,0.083333,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=far|left=ideal|right=mid|back=near,0.0625,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=far|left=ideal|right=far|back=near,0.78125,0
front=far|left=ideal|right=far|back=near,Slight-Left-Turn,front=far|left=ideal|right=far|back=far,0.010417,0
front=far|left=ideal|right=far|back=far,Move-Forward,front=mid|left=ideal|right=mid|back=far,0.071429,1
front=far|left=ideal|right=far|back=far,Move-Forward,front=mid|left=ideal|right=far|back=near,0.071429,1
front=far|left=ideal|right=far|back=far,Move-Forward,front=mid|left=ideal|right=far|back=far,0.285714,4
front=far|left=ideal|right=far|back=far,Move-Forward,front=far|left=too_close|right=far|back=far,0.071429,1
front=far|left=ideal|right=far|back=far,Move-Forward,front=far|left=ideal|right=mid|back=far,0.214286,3
front=far|left=ideal|right=far|back=far,Move-Forward,front=far|left=ideal|right=far|back=far,0.285714,4
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=mid|left=ideal|right=far|back=near,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=mid|left=ideal|right=far|back=far,0.285714,0
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=far|left=too_close|right=far|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=far|left=ideal|right=mid|back=far,0.214286,0
front=far|left=ideal|right=far|back=far,Slight-Right-Turn,front=far|left=ideal|right=far|back=far,0.285714,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=far|back=near,0.071429,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=far|back=far,0.285714,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=far|left=too_close|right=far|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=far,0.214286,0
front=far|left=ideal|right=far|back=far,Sharp-Right-Turn,front=far|left=ideal|right=far|back=far,0.285714,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=mid|left=ideal|right=mid|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=mid|left=ideal|right=far|back=near,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=mid|left=ideal|right=far|back=far,0.285714,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=far|left=too_close|right=far|back=far,0.071429,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=far|left=ideal|right=mid|back=far,0.214286,0
front=far|left=ideal|right=far|back=far,Slight-Left-Turn,front=far|left=ideal|right=far|back=far,0.285714,0
front=far|left=far|right=near|back=near,Move-Forward,front=far|left=far|right=near|back=near,1.0,0
front=far|left=far|right=near|back=near,Slight-Right-Turn,front=far|left=far|right=near|back=near,1.0,0
front=far|left=far|right=near|back=near,Sharp-Right-Turn,front=far|left=far|right=near|back=near,1.0,0
front=far|left=far|right=near|back=near,Slight-Left-Turn,front=far|left=far|right=near|back=near,1.0,0
front=far|left=far|right=near|back=far,Move-Forward,front=far|left=far|right=near|back=far,1.0,0
front=far|left=far|right=near|back=far,Slight-Right-Turn,front=far|left=far|right=near|back=far,1.0,0
front=far|left=far|right=near|back=far,Sharp-Right-Turn,front=far|left=far|right=near|back=far,1.0,0
front=far|left=far|right=near|back=far,Slight-Left-Turn,front=far|left=far|right=near|back=far,1.0,0
front=far|left=far|right=mid|back=near,Move-Forward,front=near|left=ideal|right=mid|back=near,1.0,0
front=far|left=far|right=mid|back=near,Slight-Right-Turn,front=near|left=ideal|right=mid|back=near,1.0,0
front=far|left=far|right=mid|back=near,Sharp-Right-Turn,front=near|left=ideal|right=mid|back=near,1.0,0
front=far|left=far|right=mid|back=near,Slight-Left-Turn,front=near|left=ideal|right=mid|back=near,1.0,1
front=far|left=far|right=mid|back=far,Move-Forward,front=mid|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Move-Forward,front=mid|left=far|right=mid|back=far,0.009901,0
front=far|left=far|right=mid|back=far,Move-Forward,front=far|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Move-Forward,front=far|left=far|right=mid|back=far,0.910891,0
front=far|left=far|right=mid|back=far,Move-Forward,front=far|left=far|right=far|back=far,0.039604,0
front=far|left=far|right=mid|back=far,Slight-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Slight-Right-Turn,front=mid|left=far|right=mid|back=far,0.009901,0
front=far|left=far|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Slight-Right-Turn,front=far|left=far|right=mid|back=far,0.910891,0
front=far|left=far|right=mid|back=far,Slight-Right-Turn,front=far|left=far|right=far|back=far,0.039604,0
front=far|left=far|right=mid|back=far,Sharp-Right-Turn,front=mid|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Sharp-Right-Turn,front=mid|left=far|right=mid|back=far,0.009901,0
front=far|left=far|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=far,0.019802,0
front=far|left=far|right=mid|back=far,Sharp-Right-Turn,front=far|left=far|right=mid|back=far,0.910891,0
front=far|left=far|right=mid|back=far,Sharp-Right-Turn,front=far|left=far|right=far|back=far,0.039604,0
front=far|left=far|right=mid|back=far,Slight-Left-Turn,front=mid|left=ideal|right=mid|back=far,0.019802,2
front=far|left=far|right=mid|back=far,Slight-Left-Turn,front=mid|left=far|right=mid|back=far,0.009901,1
front=far|left=far|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=mid|back=far,0.019802,2
front=far|left=far|right=mid|back=far,Slight-Left-Turn,front=far|left=far|right=mid|back=far,0.910891,92
front=far|left=far|right=mid|back=far,Slight-Left-Turn,front=far|left=far|right=far|back=far,0.039604,4
front=far|left=far|right=far|back=near,Move-Forward,front=far|left=far|right=far|back=near,1.0,0
front=far|left=far|right=far|back=near,Slight-Right-Turn,front=far|left=far|right=far|back=near,1.0,0
front=far|left=far|right=far|back=near,Sharp-Right-Turn,front=far|left=far|right=far|back=near,1.0,0
front=far|left=far|right=far|back=near,Slight-Left-Turn,front=far|left=far|right=far|back=near,1.0,0
front=far|left=far|right=far|back=far,Move-Forward,front=far|left=far|right=mid|back=far,0.307692,0
front=far|left=far|right=far|back=far,Move-Forward,front=far|left=far|right=far|back=far,0.692308,0
front=far|left=far|right=far|back=far,Slight-Right-Turn,front=far|left=far|right=mid|back=far,0.307692,0
front=far|left=far|right=far|back=far,Slight-Right-Turn,front=far|left=far|right=far|back=far,0.692308,0
front=far|left=far|right=far|back=far,Sharp-Right-Turn,front=far|left=far|right=mid|back=far,0.307692,0
front=far|left=far|right=far|back=far,Sharp-Right-Turn,front=far|left=far|right=far|back=far,0.692308,0
front=far|left=far|right=far|back=far,Slight-Left-Turn,front=far|left=far|right=mid|back=far,0.307692,4
front=far|left=far|right=far|back=far,Slight-Left-Turn,front=far|left=far|right=far|back=far,0.692308,9
front=far|left=lost|right=near|back=near,Move-Forward,front=far|left=lost|right=near|back=near,1.0,0
front=far|left=lost|right=near|back=near,Slight-Right-Turn,front=far|left=lost|right=near|back=near,1.0,0
front=far|left=lost|right=near|back=near,Sharp-Right-Turn,front=far|left=lost|right=near|back=near,1.0,0
front=far|left=lost|right=near|back=near,Slight-Left-Turn,front=far|left=lost|right=near|back=near,1.0,0
front=far|left=lost|right=near|back=far,Move-Forward,front=far|left=lost|right=near|back=far,1.0,0
front=far|left=lost|right=near|back=far,Slight-Right-Turn,front=far|left=lost|right=near|back=far,1.0,0
front=far|left=lost|right=near|back=far,Sharp-Right-Turn,front=far|left=lost|right=near|back=far,1.0,0
front=far|left=lost|right=near|back=far,Slight-Left-Turn,front=far|left=lost|right=near|back=far,1.0,0
front=far|left=lost|right=mid|back=near,Move-Forward,front=far|left=lost|right=mid|back=near,1.0,0
front=far|left=lost|right=mid|back=near,Slight-Right-Turn,front=far|left=lost|right=mid|back=near,1.0,0
front=far|left=lost|right=mid|back=near,Sharp-Right-Turn,front=far|left=lost|right=mid|back=near,1.0,0
front=far|left=lost|right=mid|back=near,Slight-Left-Turn,front=far|left=lost|right=mid|back=near,1.0,0
front=far|left=lost|right=mid|back=far,Move-Forward,front=far|left=ideal|right=mid|back=far,1.0,0
front=far|left=lost|right=mid|back=far,Slight-Right-Turn,front=far|left=ideal|right=mid|back=far,1.0,0
front=far|left=lost|right=mid|back=far,Sharp-Right-Turn,front=far|left=ideal|right=mid|back=far,1.0,0
front=far|left=lost|right=mid|back=far,Slight-Left-Turn,front=far|left=ideal|right=mid|back=far,1.0,1
front=far|left=lost|right=far|back=near,Move-Forward,front=far|left=lost|right=far|back=near,1.0,0
front=far|left=lost|right=far|back=near,Slight-Right-Turn,front=far|left=lost|right=far|back=near,1.0,0
front=far|left=lost|right=far|back=near,Sharp-Right-Turn,front=far|left=lost|right=far|back=near,1.0,0
front=far|left=lost|right=far|back=near,Slight-Left-Turn,front=far|left=lost|right=far|back=near,1.0,0
front=far|left=lost|right=far|back=far,Move-Forward,front=far|left=lost|right=far|back=far,1.0,0
front=far|left=lost|right=far|back=far,Slight-Right-Turn,front=far|left=lost|right=far|back=far,1.0,0
front=far|left=lost|right=far|back=far,Sharp-Right-Turn,front=far|left=lost|right=far|back=far,1.0,0
front=far|left=lost|right=far|back=far,Slight-Left-Turn,front=far|left=lost|right=far|back=far,1.0,0
